tree_bonsai,tree_hexio_v_3_3_18,comment,prefixed_id,skos_uri
C_elec_BIOS,C_BIOS,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_POWP,C_POWP,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_POWG,C_POWG,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_POWB,C_POWB,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_BIOF,C_BIOF,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_INCW,C_INCW,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_INCF,C_INCF,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_INCP,C_INCP,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_INCL,C_INCL,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_HWAT,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_BIOP,C_BIOP,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_MANC,C_MANC,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_BIOS,C_BIOS,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_HCHEM,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_BA_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_INCL,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_INC,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_TE_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_UN_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_HA_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_SE_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_MA_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_elec_CHP,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_pul,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_whe,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_mil,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_fon,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_tri,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_oat,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_mix,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_ric,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_buc,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_sor,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_mai,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_cer,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_bar,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Bran_rye,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MM_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_BA_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_INCP_no_recov,C_INCP,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MM_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MA_INCI_no_recov,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_GL_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_TE_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_SE_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_HA_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_SE_INCI_no_recov,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_INCF_no_recov,C_INCF,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_UN_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NF_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_UN_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DE_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MNF_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_CO_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DV_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_TE_INCI_no_recov,C_INCT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_HA_INCI_no_recov,C_INCO,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_BA_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_ST_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_MA_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_UN_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DV_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DE_INCI_no_recov,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_INCL_no_recov,C_INCL,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_INCW_no_recovery,C_INCW,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_BA_INCI,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MA_INCI,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MNF_INCI,C_INCM,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_HEAT,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_FORE_comb,C_FORE,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_BA_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MM_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_UN_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DE_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NF_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MA_LAND,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MNF_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DV_LAND,C_LANI,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_PL_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DE_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_TE_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_BA_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_SE_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MNF_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_GL_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_UN_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_HA_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MA_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DV_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_CO_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NF_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MM_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_ST_OTHE,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_BA_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DV_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_SE_RECY,C_BIOS,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MM_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_TE_RECY,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MA_RECY,C_MANB,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_NF_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_FO_RECY,C_COMF,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_UN_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_DE_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_HA_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_MNF_RECY,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Pfert_MANC,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_N_urea,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Nfer_BIOP,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Nfer_BIOS,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_bot_water,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_SEW_wwater,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_WAHS,V_WAHS,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_2_air,V_WAMS,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NOPS,V_NOPS,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Oil_tung,C_VOIL,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_N_AmmNit,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_N_CaAmNit,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_EBOIL,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NP_fert,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Ice_e,C_DAIR,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_PK_fert,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_feed_biog,C_OFOD,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NK_fert,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_COFC,V_COFC,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_TLSA,T_TLSA,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Milk_dry,C_DAIR,many-to-many correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#relatedMatch
C_heat_HPUMP,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_WALS,V_WALS,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_Pfert_BIOF,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Pfert,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_industrial_waste,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_WAMS,V_WAMS,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Nfer_BIOF,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_ONTP,V_ONTP,one-to-one correspondence,one-to-one correspondence,http://www.w3.org/2004/02/skos/core#exactMatch
C_N_AmmSol,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_munic_non_renew_waste,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_heat_CHP,C_HWAT,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Kfert,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Tung_nuts,C_FVEG,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_munic_renew_waste,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_N_solution,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_NPK,NA (1-to-many),many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Pfert_BIOP,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Nat_Elec,NA,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Pfert_BIOS,C_PFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
C_Nfer_MANC,C_NFER,many-to-one correspondence,many-to-one correspondence,http://www.w3.org/2004/02/skos/core#closeMatch
